"geneid"	"sample1"	"sample2"	"sample3"	"sample4"	"sample5"	"sample6"
"23740"	100132939	14	5	11	16	54	75
"23741"	100287759	190	63	340	1550	897	2175
"23742"	100505956	101	42	69	795	513	1500
"23743"	100132249	135	28	404	434	279	416
"23744"	442421	228	68	217	149	138	195
"23745"	403323	17	7	65	94	347	74
"23746"	100506146	0	0	0	0	0	0
"23747"	286297	0	0	1	15	4	14
"23748"	375719	5	1	12	12	9	28
"23749"	100506095	0	0	0	11	2	2
"23750"	100131997	106	101	105	389	210	483
"23751"	100506845	2	0	4	0	4	4
"23752"	100133121	70	25	175	350	129	188
"23753"	100132859	37	13	86	222	130	113
"23754"	100287110	12	3	1	4	4	7
"23755"	84210	48	7	47	126	224	256
"23756"	642236	102	12	54	259	165	293
"23757"	100132352	193	55	247	593	569	520
"23758"	100302167	0	0	0	1	3	6
"23759"	100507370	69	22	154	306	314	252
"23760"	595135	42	10	57	199	154	164
"23761"	100507302	125	35	49	203	181	267
"23762"	440896	475	64	410	11	9	26
"23763"	653404	97	8	214	90	49	66
"23764"	644019	583	86	437	712	554	740
"23765"	100288676	34	3	4	8	10	12
"23766"	728747	58	14	38	89	157	170
"23767"	644684	7	1	5	19	14	29
"23768"	644704	0	0	2	1	1	0
"23769"	653427	46	5	72	65	40	104
"23770"	100507355	5	1	5	68	20	16
"23771"	653510	0	0	0	1	3	2
"23772"	100132426	0	0	2	0	1	1
"23773"	349334	47	5	83	50	47	139
"23774"	220869	525	119	323	587	513	653
"23775"	445571	754	167	636	1142	758	1034
"23776"	440839	0	1	3	5	2	3
"23777"	286380	82	14	218	80	40	55
"23778"	572558	6	1	1	5	1	5
"23779"	5239	190	134	137	469	105	273
"23780"	169693	2	2	0	2	0	2
"23781"	8395	1216	226	1553	198	162	661
"23782"	116224	1677	385	1860	2223	1622	2010
"23783"	5568	687	53	1060	742	493	538
"23784"	2395	530	164	438	742	406	596
"23785"	9414	3639	905	1488	766	876	995
"23786"	9413	678	376	292	70	192	183
"23787"	320	10849	1257	18396	18810	13101	14578
"23788"	375743	2678	1727	1783	4186	6114	6710
"23789"	494558	0	0	1	0	0	0
"23790"	138255	2	0	0	1	3	1
"23791"	256691	113	22	48	195	157	259
"23792"	100507244	3	0	13	22	12	7
"23793"	100507299	11	7	25	61	24	40
"23794"	23137	1008	346	449	4374	3744	4376
"23795"	687	6795	1415	8399	1879	1008	1133
"23796"	100507400	492	175	120	548	445	300
"23797"	80036	363	85	932	3008	2296	600
"23798"	406987	0	0	0	0	0	0
"23799"	23670	1626	383	1977	4205	1852	3783
"23800"	51104	2597	349	1365	5399	3795	4067
"23801"	138241	272	56	109	433	228	463
"23802"	138240	0	0	0	3	0	3
"23803"	9615	13249	454	11147	5880	752	2253
"23804"	100507540	0	2	0	0	0	6
"23805"	7763	20261	3334	12102	34306	17315	28907
"23806"	117531	33	19	11	38	5	26
"23807"	216	3322	3358	1729	148	7	450
"23808"	301	309	279	120	433	143	244
"23809"	6096	687	261	2302	5691	3462	2971
"23810"	140803	297	33	143	255	54	59
"23811"	55071	750	181	883	2474	1376	1584
"23812"	138199	269	69	491	1186	922	762
"23813"	54981	886	191	631	938	553	570
"23814"	26578	1486	220	835	537	305	329
"23815"	5125	113	90	218	809	650	756
"23816"	55312	5645	596	3149	10214	3388	6023
"23817"	653162	812	488	868	4051	4473	2029
"23818"	2650	514	85	282	1037	853	627
"23819"	158471	13164	1153	12383	5204	1540	4237
"23820"	50652	6	2	2	11	0	12
"23821"	442425	0	0	0	0	1	0
"23822"	100286938	0	0	0	0	0	0
"23823"	23230	1790	357	1487	2654	1812	1933
"23824"	9630	470	199	246	101	79	61
"23825"	2776	1940	536	4567	20080	9059	10467
"23826"	84131	292	99	293	2534	2123	2400
"23827"	29968	6978	4396	1674	1792	3206	4734
"23828"	100506414	0	0	0	0	0	1
"23829"	7091	3501	525	2498	18081	14005	11956
"23830"	7088	1737	844	2259	1565	3384	2843
"23831"	347127	0	0	0	1	0	0
"23832"	389761	0	0	0	0	0	0
"23833"	389762	0	0	0	0	0	0
"23834"	389763	0	0	0	0	0	0
"23835"	404770	5	1	18	1	0	0
"23836"	158158	2	0	5	23	15	20
"23837"	100506605	2	2	9	23	33	35
"23838"	257019	138	150	183	2828	3233	1827
"23839"	414328	572	358	370	291	188	350
"23840"	29979	15173	1599	10358	29816	18724	24359
"23841"	80318	499	139	213	782	511	756
"23842"	55582	245	63	171	1505	991	1030
"23843"	84267	523	166	429	1733	1232	2174
"23844"	3190	14092	3890	8171	32543	25946	34945
"23845"	407043	43	5	22	66	51	145
"23846"	80010	660	106	247	3218	2267	2788
"23847"	64078	0	0	0	0	4	3
"23848"	4915	48096	31314	31926	12798	18060	8925
"23849"	100506741	442	37	158	1804	925	1248
"23850"	23287	3858	368	2453	17063	9418	10036
"23851"	389765	223	71	117	1216	715	807
"23852"	60560	863	186	650	3253	2252	2550
"23853"	51280	9255	3578	8434	20934	15891	22331
"23854"	389766	0	0	0	1	2	0
"23855"	81689	5064	967	3235	5569	3037	4305
"23856"	79670	607	163	775	3378	2682	2916
"23857"	2619	324	226	303	1526	1480	3296
"23858"	100506834	18	1	40	22	27	38
"23859"	440173	4	0	11	2	4	14
"23860"	401535	26	2	13	17	20	25
"23861"	1612	4204	575	8813	11934	8111	11507
"23862"	100506897	0	0	0	6	3	1
"23863"	1514	2508	765	2174	2583	895	1623
"23864"	392360	0	0	3	0	0	0
"23865"	1518	1	0	7	4	0	5
"23866"	392364	7	0	13	0	1	0
"23867"	100506912	5	0	1	6	4	1
"23868"	286234	8	0	7	4	2	0
"23869"	441452	34	5	96	12	8	6
"23870"	23552	1909	194	3177	2654	2612	2530
"23871"	645961	12	0	23	9	3	9
"23872"	10927	15668	2282	13636	56622	33370	38900
"23873"	158046	56	7	26	49	52	187
"23874"	286238	0	0	0	0	0	0
"23875"	100423015	0	0	0	0	0	0
"23876"	286223	54	35	93	399	351	342
"23877"	1903	413	713	264	1247	1753	1800
"23878"	53358	15517	3387	27584	31550	5209	17109
"23879"	100507009	68	29	54	35	62	72
"23880"	1164	119	9	163	434	1107	737
"23881"	100422936	0	0	0	4	18	10
"23882"	79048	2810	571	2436	6184	8121	7828
"23883"	10507	9837	1293	6371	2236	5070	3288
"23884"	10912	177	129	411	244	1942	1747
"23885"	100129066	0	0	0	3	1	5
"23886"	100422963	0	0	0	0	0	0
"23887"	340515	6	0	6	0	0	3
"23888"	54769	27292	749	29868	4969	1719	5748
"23889"	6850	127	27	58	94	130	114
"23890"	100129316	8	0	14	79	16	11
"23891"	100507103	6	6	15	21	13	7
"23892"	100128909	6	0	7	23	2	1
"23893"	100507137	59	14	43	146	55	126
"23894"	549	1562	202	1289	818	666	989
"23895"	4783	680	211	608	6360	3718	5562
"23896"	4920	77	42	116	232	36	162
"23897"	10558	3652	832	1695	3399	2727	3660
"23898"	100128076	19	2	45	0	5	12
"23899"	158314	0	0	0	0	2	0
"23900"	100507197	2	0	2	2	0	1
"23901"	138652	0	0	0	0	0	0
"23902"	3376	4676	500	3127	8567	6100	6703
"23903"	100124534	2	0	3	4	0	3
"23904"	55035	1166	248	699	3269	2504	3283
"23905"	401541	51	14	138	202	171	118
"23906"	4969	123	587	21	3869	387	1672
"23907"	4958	226	336	41	332	28	169
"23908"	54829	31	135	8	629	77	297
"23909"	1842	152	421	70	476	85	203
"23910"	64768	682	115	523	1431	1184	1264
"23911"	100128361	59	26	154	404	402	277
"23912"	23299	3072	666	5228	10048	8161	8206
"23913"	138649	1574	565	1745	1430	1572	1729
"23914"	83744	377	107	263	2111	1429	1630
"23915"	89846	120	54	140	2081	1049	2336
"23916"	203328	52	2	10	21	18	12
"23917"	84270	656	246	707	460	393	470
"23918"	4814	993	406	963	290	336	293
"23919"	65268	5481	461	16555	12126	13668	9341
"23920"	445577	1285	259	1443	1246	893	1155
"23921"	158293	2131	722	1545	2007	1314	2662
"23922"	23196	5315	1568	5270	4888	4312	5431
"23923"	5253	2778	1147	3105	11987	11677	12745
"23924"	100422927	0	0	0	0	0	0
"23925"	56033	1	1	0	0	2	0
"23926"	138639	1562	158	769	1493	1220	1060
"23927"	406881	1	0	0	0	1	4
"23928"	406888	9	1	2	3	2	2
"23929"	406886	7	4	0	12	4	7
"23930"	169841	290	38	209	1155	680	831
"23931"	54754	12	5	10	21	27	23
"23932"	100132077	27	6	158	329	333	494
"23933"	728026	79	28	69	449	350	430
"23934"	84641	3011	1001	1798	2742	2492	2881
"23935"	8789	1	0	4	0	1	0
"23936"	2203	21	9	15	7	2	3
"23937"	84909	1005	217	606	418	385	357
"23938"	100313780	0	0	0	0	0	4
"23939"	100507332	5	1	0	13	6	12
"23940"	100507319	152	64	31	19	1	28
"23941"	407011	1	0	2	0	3	1
"23942"	407019	5	1	1	6	1	2
"23943"	100422842	0	1	2	1	2	0
"23944"	407012	0	0	0	0	0	0
"23945"	2176	231	64	215	1892	1510	1924
"23946"	5727	1670	838	2426	3387	2456	3545
"23947"	100507346	3	3	2	12	17	22
"23948"	100506667	0	1	1	1	0	0
"23949"	100128782	801	282	1038	1813	1010	1313
"23950"	375748	74	56	179	1044	813	628
"23951"	100188953	384	352	274	9	2	7
"23952"	158435	48	13	31	22	20	23
"23953"	3293	94	11	18	1	0	7
"23954"	11046	467	89	162	59	50	146
"23955"	195828	283	39	146	418	965	1134
"23956"	22927	11954	1945	11927	3132	1671	2374
"23957"	8555	2812	1224	1743	1811	1007	2314
"23958"	100507364	77	17	40	57	34	51
"23959"	195827	174	54	75	122	42	110
"23960"	441455	605	46	585	984	748	966
"23961"	22869	1407	216	1123	6663	5240	5947
"23962"	158431	232	62	247	1252	1081	1097
"23963"	100132781	11	0	6	39	49	39
"23964"	441454	56	6	46	282	253	181
"23965"	441457	29	12	26	64	90	98
"23966"	84278	113	30	167	351	333	206
"23967"	1515	36	12	15	24	51	109
"23968"	340508	119	16	124	3	1	10
"23969"	387328	296	103	260	1833	1355	1565
"23970"	57653	0	1	2	6	3	2
"23971"	100499484	89	35	77	119	62	77
"23972"	100499483	2	0	0	4	2	0
"23973"	100302223	4	1	5	29	6	16
"23974"	286359	1	1	4	10	560	493
"23975"	23424	1580	354	1123	4674	2428	1720
"23976"	7111	1329	237	2158	7050	4810	3010
"23977"	158427	602	120	798	4723	4439	3830
"23978"	4686	1993	626	1504	8323	6005	6966
"23979"	7507	966	348	601	2161	1569	2177
"23980"	2304	0	0	7	3	9	6
"23981"	51531	444	184	292	628	663	734
"23982"	55363	7	3	0	18	62	51
"23983"	10541	1735	673	764	1838	3223	3481
"23984"	54187	873	155	941	1454	833	960
"23985"	9830	633	334	1118	790	802	792
"23986"	7464	808	81	1025	1825	1325	1199
"23987"	55357	1170	118	697	584	458	667
"23988"	9568	18554	1673	30304	29151	11746	10525
"23989"	203286	1429	364	1579	1818	1887	1685
"23990"	79695	169	39	93	287	192	236
"23991"	1306	68	68	36	2223	505	1360
"23992"	7046	758	426	393	12557	9808	10452
"23993"	85365	1286	243	1065	2013	1426	1645
"23994"	10952	547	285	341	1654	994	1295
"23995"	100507438	0	1	0	6	0	0
"23996"	8013	429	463	1029	6249	3008	1805
"23997"	55014	1979	654	1621	4626	3560	3183
"23998"	23071	1486	436	1289	6538	4009	4625
"23999"	27130	332	107	459	1167	1039	1037
"24000"	54881	721	125	685	3335	2580	3217
"24001"	100507449	67	11	33	12	50	51
"24002"	91283	965	210	1033	3677	2502	3739
"24003"	8577	5977	579	2273	20680	8808	22118
"24004"	347273	157	33	144	1455	797	1907
"24005"	54886	1313	575	719	11310	9531	11385
"24006"	570	101	5	117	99	21	72
"24007"	54534	822	196	681	1577	1150	1460
"24008"	7743	2259	336	1365	4364	3334	4570
"24009"	229	104	11	69	103	43	47
"24010"	100507465	11	0	4	9	3	0
"24011"	84302	2354	154	5656	5486	2606	3753
"24012"	56254	2917	867	2427	7665	6391	7789
"24013"	116443	1368	61	1678	5632	610	3341
"24014"	5535	3	0	6	14	2	4
"24015"	1539	0	0	0	0	0	0
"24016"	10592	1056	236	636	2417	3178	3911
"24017"	138805	0	0	2	0	0	2
"24018"	138804	0	0	0	0	0	0
"24019"	138803	0	0	0	0	0	0
"24020"	138802	0	0	0	0	0	0
"24021"	138799	3	0	7	3	0	2
"24022"	392376	1	0	2	2	0	0
"24023"	286362	0	0	0	0	1	0
"24024"	286365	1	0	0	2	0	0
"24025"	25934	1627	520	533	4934	2645	2459
"24026"	55335	476	69	276	1360	626	825
"24027"	286367	489	109	414	1685	1184	1501
"24028"	19	892	758	529	3660	1662	6756
"24029"	23446	6188	964	2458	6841	5982	4956
"24030"	83856	929	189	1102	12990	7125	8106
"24031"	2218	1666	425	1190	5260	3718	4572
"24032"	6887	3	4	10	642	125	244
"24033"	55151	531	159	143	794	666	487
"24034"	58499	616	242	1150	10167	14183	7322
"24035"	5887	6543	1041	6420	16711	11327	13761
"24036"	100507478	0	0	0	0	1	0
"24037"	9314	295	418	424	670	528	607
"24038"	10880	0	0	0	1	0	0
"24039"	10881	0	0	0	0	2	1
"24040"	8518	2717	499	3611	8874	6419	7216
"24041"	54942	1333	310	833	1190	1181	1224
"24042"	8727	535	198	301	597	725	706
"24043"	23731	8609	1484	5998	19851	10357	12095
"24044"	407036	0	0	0	1	3	0
"24045"	23732	402	60	2079	3069	1362	1284
"24046"	54566	3586	573	3870	763	286	526
"24047"	5774	1407	82	2457	1187	627	225
"24048"	114299	2781	296	2972	21451	5798	5920
"24049"	445815	1	2	16	26	3	4
"24050"	11217	0	2	2	34	30	16
"24051"	401546	0	0	1	21	11	4
"24052"	7295	1465	629	649	3371	1377	1795
"24053"	255220	2	0	0	0	0	0
"24054"	79987	286	31	244	3770	161	892
"24055"	4593	13	0	5	5	2	4
"24056"	1902	8563	3579	2637	1892	798	932
"24057"	100288449	7	3	1	7	1	3
"24058"	26248	3	0	0	18	9	3
"24059"	23392	6656	1293	5972	12847	6995	8339
"24060"	158399	211	91	485	721	386	485
"24061"	22949	381	145	1093	655	338	635
"24062"	652972	0	0	0	1	0	0
"24063"	548645	641	86	383	1031	602	1061
"24064"	552891	0	0	0	0	0	0
"24065"	2790	34	34	36	39	40	25
"24066"	158401	18	8	14	82	67	71
"24067"	7357	415	27	643	1875	1464	1302
"24068"	64420	700	88	1050	2107	1003	1192
"24069"	9991	1650	421	1353	7347	4129	5682
"24070"	84263	3359	2585	1168	1294	1439	1856
"24071"	100507604	3	4	2	3	1	5
"24072"	100133204	3	3	6	17	5	21
"24073"	158405	134	45	220	894	516	593
"24074"	58493	868	142	727	2855	1501	1604
"24075"	401548	4208	542	4536	9263	4454	7015
"24076"	57864	28	9	66	26	8	16
"24077"	169834	342	107	255	2639	1808	2075
"24078"	7539	321	67	147	3743	2517	3768
"24079"	100128385	150	44	109	1	0	0
"24080"	286333	163	49	103	1	2	0
"24081"	1318	3196	212	961	672	421	579
"24082"	23307	1406	349	1521	2421	2439	2392
"24083"	1317	1296	509	1279	2079	1774	2168
"24084"	246184	282	116	162	405	293	424
"24085"	9128	1243	300	1209	3234	2761	3256
"24086"	138065	1	3	0	1	5	11
"24087"	100507626	6	1	15	3	8	2
"24088"	114987	221	84	251	390	281	464
"24089"	54836	86	55	181	2	0	2
"24090"	100507643	9	4	7	0	0	0
"24091"	81932	574	267	656	754	637	700
"24092"	210	6802	2018	5316	4762	4948	4587
"24093"	54107	2442	466	2046	5294	4658	5116
"24094"	257169	20	9	4	9	18	27
"24095"	5998	1166	558	979	784	884	1762
"24096"	114991	382	260	687	4540	3030	4765
"24097"	259	2	2	1	7	9	4
"24098"	113220	181	44	221	48	65	72
"24099"	85301	239	216	449	246	592	354
"24100"	619556	0	0	0	0	0	0
"24101"	5004	0	0	1	1	2	3
"24102"	5005	2	1	10	2	0	7
"24103"	80709	720	501	1316	908	873	2079
"24104"	25861	1813	204	1627	116	514	490
"24105"	9550	4369	1297	3011	5704	4819	6360
"24106"	203197	5400	487	6427	6500	2842	4876
"24107"	100129633	41	3	18	14	6	17
"24108"	100505478	4	0	3	2	0	0
"24109"	9966	0	0	2	5	0	4
"24110"	100505521	5	2	0	3	3	2
"24111"	944	2	0	1	6	6	7
"24112"	3371	456	25	186	2491	10863	14606
"24113"	50514	0	0	0	0	1	3
"24114"	58483	0	0	0	0	0	0
"24115"	5069	39	3	35	69	5	90
"24116"	23245	2292	526	2159	3664	1026	4043
"24117"	100128505	2	0	0	9	0	5
"24118"	22954	1288	128	1810	4223	2957	3002
"24119"	100124538	0	0	0	0	0	1
"24120"	7099	1042	839	474	577	270	321
"24121"	442434	0	0	0	0	0	1
"24122"	1620	6435	1051	9263	9459	6531	3879
"24123"	406939	0	0	0	0	0	0
"24124"	55755	1472	486	1256	5689	6765	6604
"24125"	1955	9433	1772	7979	21706	14804	17600
"24126"	26190	3571	847	3661	19094	12347	14215
"24127"	100288842	18	1	9	45	55	61
"24128"	5711	1880	267	1237	3435	2461	3029
"24129"	253039	2518	391	1514	5035	3631	2897
"24130"	26147	1128	666	849	853	2197	2231
"24131"	7185	1117	276	531	895	937	1373
"24132"	727	221	125	112	328	432	497
"24133"	11064	528	201	367	2589	2890	3421
"24134"	51552	11582	2218	7252	23480	13936	19977
"24135"	2934	9016	3393	4869	964	932	879
"24136"	100128064	23	4	57	9	4	1
"24137"	2040	4612	4483	2481	1365	1385	1316
"24138"	2681	652	409	147	246	50	115
"24139"	153090	6506	2339	11234	14295	10945	12709
"24140"	158135	733	129	1608	1746	1104	890
"24141"	401550	15	0	15	15	9	6
"24142"	4702	3015	946	2469	2468	1889	2103
"24143"	254956	31	14	23	29	7	10
"24144"	26468	1884	130	1818	4737	2374	4705
"24145"	92400	2465	458	1578	5880	4010	4877
"24146"	92399	580	159	283	1082	869	1022
"24147"	5742	164	15	136	56	49	90
"24148"	347168	0	0	0	0	0	0
"24149"	26740	2	0	0	0	0	0
"24150"	26219	0	0	0	0	0	0
"24151"	138883	3	0	0	0	0	2
"24152"	138882	0	0	0	0	0	0
"24153"	138881	12	0	6	13	3	3
"24154"	158131	2	2	0	0	0	0
"24155"	347169	0	0	0	0	0	0
"24156"	26737	2	0	2	0	0	0
"24157"	26735	7	1	0	0	0	0
"24158"	254973	0	0	0	0	0	4
"24159"	392390	0	0	0	0	0	0
"24160"	392391	2	0	0	4	0	2
"24161"	392392	4	0	0	0	3	5
"24162"	5082	1265	458	852	3938	3790	3999
"24163"	54542	377	125	1211	7507	5417	3585
"24164"	692206	0	0	0	0	1	2
"24165"	10773	1039	207	390	7520	4330	5156
"24166"	57684	196	51	161	1174	1038	1199
"24167"	23637	6524	1558	6141	11980	8980	10891
"24168"	2844	129	8	199	1041	675	593
"24169"	81571	4672	502	8045	11329	7079	7374
"24170"	693185	0	0	0	0	0	0
"24171"	55342	2905	267	2784	12554	7489	8049
"24172"	286204	1647	676	1686	167	1582	1109
"24173"	57706	3829	994	5669	3967	3738	3054
"24174"	693186	0	0	3	2	2	3
"24175"	100505588	172	81	161	527	538	210
"24176"	9355	3643	2209	4501	12854	22771	10342
"24177"	10783	1294	1065	1374	2211	3494	1831
"24178"	5695	1802	225	1573	2927	2436	2129
"24179"	100129034	3010	2255	3373	5472	9385	5587
"24180"	347088	0	2	2	0	3	0
"24181"	2516	1	0	6	17	5	7
"24182"	2649	19	5	74	95	91	89
"24183"	406954	0	0	0	2	0	2
"24184"	406956	0	0	0	0	3	2
"24185"	100505607	3	3	7	1	0	2
"24186"	169611	241	588	360	1219	333	568
"24187"	401551	1	6	2	2	1	8
"24188"	11224	1784	1564	1036	4200	4414	2666
"24189"	81873	3990	680	3384	2631	1943	2385
"24190"	2800	1714	491	1126	2846	2393	2993
"24191"	286205	5331	564	4735	15960	8516	12303
"24192"	5537	5297	1389	2239	7119	5712	6469
"24193"	10244	1212	301	1024	2127	1506	1401
"24194"	3309	11243	3587	11648	20820	13086	16146
"24195"	26130	2841	645	2720	7146	5406	5990
"24196"	79109	4836	1967	5800	5863	4710	5848
"24197"	51145	0	0	0	6	11	55
"24198"	5090	601	195	328	703	2072	7530
"24199"	89853	5635	1300	4326	13776	11048	12446
"24200"	4010	0	0	9	16	2	0
"24201"	100505986	0	0	0	0	0	0
"24202"	23099	1941	436	1859	5217	4292	4737
"24203"	403341	1009	257	860	18859	10515	8165
"24204"	9649	3478	516	3485	35195	21971	20499
"24205"	23452	1125	339	830	556	641	888
"24206"	84253	1664	517	1774	3849	2163	3152
"24207"	29988	1101	350	1542	777	820	1007
"24208"	7633	190	31	275	849	885	815
"24209"	6136	1060	773	901	4090	5153	2534
"24210"	26783	6	6	9	47	48	60
"24211"	90678	2264	445	2599	3085	2716	2435
"24212"	64855	1351	1477	2043	5379	6376	5641
"24213"	100506005	1	2	0	27	14	11
"24214"	6812	62949	3545	80490	50130	33724	34961
"24215"	286207	55	26	110	301	191	243
"24216"	138428	322	109	616	311	233	245
"24217"	158248	39	37	33	9	0	6
"24218"	27433	581	195	681	1234	1367	1619
"24219"	10044	1703	293	2345	2174	1688	1639
"24220"	100422910	18	0	16	0	3	1
"24221"	1025	4877	1462	5494	6909	7278	8305
"24222"	2356	875	446	897	1357	1795	1818
"24223"	2022	1768	1000	1059	1278	1109	934
"24224"	100506040	163	43	179	294	317	226
"24225"	203	3019	1233	3468	5262	2922	4849
"24226"	30815	12725	5690	16339	5863	3831	4599
"24227"	27090	586	347	921	994	868	674
"24228"	138429	155	14	162	342	229	217
"24229"	8818	1776	494	1338	1834	1532	1989
"24230"	399665	10896	2348	11912	2459	2168	2980
"24231"	203245	413	116	534	920	887	982
"24232"	114789	3592	628	5609	4907	4578	4939
"24233"	100289019	634	97	802	2365	2863	2353
"24234"	80142	3581	872	4738	1996	1905	1736
"24235"	389791	19	8	57	16	10	15
"24236"	3934	3	8	27	0	27	131
"24237"	79095	3212	1984	3686	2825	2805	2391
"24238"	25792	4817	940	7107	9279	8592	8817
"24239"	1759	54747	3415	81037	13208	7981	11223
"24240"	406978	4	0	12	3	1	6
"24241"	100422893	0	0	0	0	1	0
"24242"	2801	3886	851	4305	6419	5259	6105
"24243"	375757	367	189	197	184	250	288
"24244"	26995	1919	426	1660	1906	1437	1613
"24245"	51117	1454	490	1368	2132	2229	2648
"24246"	10999	3680	524	5823	3762	2976	2796
"24247"	81605	2344	900	2279	2436	2068	2901
"24248"	407003	71	2	30	1	0	0
"24249"	100506065	833	109	959	22	14	32
"24250"	51148	11946	1012	11464	2114	1119	1559
"24251"	4957	1294	319	1432	3732	3372	3798
"24252"	2733	1337	279	911	3141	3336	3770
"24253"	6709	41205	6344	68375	157999	107288	89629
"24254"	89891	867	310	885	1718	2464	2211
"24255"	100506080	0	0	0	0	2	2
"24256"	6418	8621	2659	5312	40914	30284	42454
"24257"	29941	129	54	160	98	393	294
"24258"	84885	177	73	98	199	103	123
"24259"	100506100	73	18	91	115	75	91
"24260"	10444	11628	2453	16707	7604	6288	6786
"24261"	54662	4224	991	4245	3240	2524	3513
"24262"	2021	644	111	848	587	546	527
"24263"	51490	620	193	946	1123	1090	1268
"24264"	883	959	235	984	1032	1037	1119
"24265"	56262	8860	5648	12723	6959	6343	6769
"24266"	254295	538	329	140	32	100	127
"24267"	22845	774	238	740	1173	884	1125
"24268"	23511	1215	348	1330	3753	4233	4371
"24269"	56904	10678	2810	11316	4988	3643	4442
"24270"	84895	2406	605	3298	1860	1804	2257
"24271"	57171	992	276	835	1894	1807	1817
"24272"	1384	3298	1354	4151	3667	3098	3542
"24273"	5524	14001	4227	15243	10970	8000	8305
"24274"	389792	1084	291	1885	3647	3957	2850
"24275"	414318	5	0	14	3	5	2
"24276"	100506119	142	62	123	504	861	313
"24277"	100506190	530	286	562	488	658	861
"24278"	100128077	5	0	6	19	3	12
"24279"	375759	36	21	46	11	6	21
"24280"	28989	765	109	916	662	594	571
"24281"	140459	2902	769	4141	4715	4306	5007
"24282"	51450	5	15	11	17	2	4
"24283"	100506231	0	0	0	1	0	0
"24284"	9536	239	107	283	107	236	75
"24285"	27348	1114	357	1286	5534	4261	5248
"24286"	1861	2331	473	2379	5121	3912	3768
"24287"	51759	2406	1060	1633	4511	3447	5420
"24288"	10868	3458	731	5054	4787	4407	4923
"24289"	23048	8411	1955	5695	9312	9725	11181
"24290"	57720	6132	1536	6523	13547	10235	11587
"24291"	401554	4	4	14	12	5	18
"24292"	23413	55300	13445	82326	45929	25368	45566
"24293"	100289200	1	0	12	1	0	3
"24294"	256158	62	13	160	16	15	22
"24295"	445	947	284	1485	163	47	183
"24296"	100272217	242	35	71	92	111	147
"24297"	8939	3104	1132	1591	3631	3968	4810
"24298"	59335	62	11	73	53	29	52
"24299"	23404	1035	238	970	3039	2952	3380
"24300"	25	4281	1670	5025	11935	13109	14786
"24301"	347148	3	0	4	19	8	8
"24302"	84929	278	12	177	232	189	427
"24303"	10319	205	461	450	1227	344	483
"24304"	83543	12450	4378	3432	2785	4147	5908
"24305"	8021	2272	424	2749	5145	5008	5108
"24306"	100506425	146	15	39	177	137	220
"24307"	286336	1045	201	1882	418	367	377
"24308"	84814	1583	351	2221	625	392	621
"24309"	84726	22593	4837	48092	125854	84635	90076
"24310"	26786	0	0	0	8	8	2
"24311"	692093	16	0	22	55	53	66
"24312"	10585	2065	665	2801	5803	5513	6800
"24313"	83549	2506	1367	2467	2995	3062	3511
"24314"	2889	7482	1850	11457	17987	13451	15940
"24315"	9442	638	143	431	915	1054	857
"24316"	84628	3069	966	3106	560	7967	1028
"24317"	23064	4002	1121	4243	13905	8975	9507
"24318"	7270	843	203	602	2273	1985	2577
"24319"	389799	0	1	1	6	3	12
"24320"	56751	0	0	0	4	11	14
"24321"	64794	268	78	281	1061	967	854
"24322"	9329	445	108	1162	4868	3590	3128
"24323"	158067	89	29	65	113	57	64
"24324"	11092	400	71	308	355	339	259
"24325"	7248	5710	1126	8981	15602	11579	13546
"24326"	8328	0	0	0	1	4	7
"24327"	9328	2156	591	2316	4188	4736	5331
"24328"	1056	86	27	150	294	268	283
"24329"	1057	15	5	45	66	77	76
"24330"	5900	6015	1554	6593	21094	16429	16296
"24331"	26301	210	123	184	277	309	85
"24332"	29989	0	1	0	0	1	0
